"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NAEXKP01","Gross domestic product; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-2.87340423032685,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.949188895147,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.19260699635501,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.313467147543713,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.57627890368619,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.956135634132538,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.11295885829381,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.0954638906818,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.29146444851268,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.7928178737269,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.50863707838358,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.40922487601412,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.14351471606015,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.63737694456694,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.521961137433998,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.304814378707408,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.88330874763559,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.617411705778099,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.422708549757912,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.509212608197901,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.819834927696665,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.47901727747078,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.77987846049967,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.478578441779,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.902005200544567,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.50734234132088,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.26262964202074,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.34313926314561,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.81783012286218,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.13645823772128,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,2.40841541841759,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.28027567558655,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.05225672540801,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.59910268208646,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.47364290074763,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.30535757187474,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.00626626819628,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.4077946967658,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.35794474855245,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.933406133811741,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.68781417668229,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.90020635952161,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.64479229913534,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.53469796160966,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.853104380187573,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-9.06994496002572,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.08121625562223,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.06626861924866,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.231321970074444,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.805748760386518,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.0326282364331593,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.02436299757819,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.6599729465663,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,4.74940491117862,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.20435960885974,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,4.2371785608348,,
"NAEXKP06","GDP Exports; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.97581929870383,,
"NAEXKP06","GDP Exports; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.99753019187034,,
"NAEXKP06","GDP Exports; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.79118990547692,,
"NAEXKP06","GDP Exports; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.44086278871674,,
"NAEXKP06","GDP Exports; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-10.8981985565323,,
"NAEXKP06","GDP Exports; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,8.6951733685734,,
"NAEXKP06","GDP Exports; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,6.36388965277678,,
"NAEXKP06","GDP Exports; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.84230561844386,,
"NAEXKP06","GDP Exports; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.14037739843503,,
"NAEXKP06","GDP Exports; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.27258830806699,,
"NAEXKP06","GDP Exports; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.6459191801356,,
"NAEXKP06","GDP Exports; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.77601237050378,,
"NAEXKP06","GDP Exports; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,4.38559169197657,,
"NAEXKP06","GDP Exports; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,4.44265171303007,,
"NAEXKP06","GDP Exports; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.90227078764571,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,6.32006697841579,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.60077593823224,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.75550952037119,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.29500263128023,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","FRA","France","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-9.35456267954281,,
